tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2009,"May","IDBIK","FRANS KASIEPO (U)",,
2009,"May","IDBIT","BITUNG",23531068,37228806
2009,"May","IDBKI","BIRING KASSI",499000,7000000
2009,"May","IDBKU","BENGKULU",,
2009,"May","IDBLG","BALONGAN",11179066,30889933
2009,"May","IDBLI","BLINJU, BANKA",,
2009,"May","IDBLJ","BELINJU",1539856,3017881
2009,"May","IDBLS","BENGKALIS",26161,308975
2009,"May","IDBLW","BELAWAN",4.411e+08,5.663e+08
2009,"May","IDBMU","BIMA",42691928,34068189
2009,"May","IDBND","BANDUNG(PTT/GD BAGE)",10446461,2611403
2009,"May","IDBNT","BANTA ENG",,
2009,"May","IDBOA","BENOA/LOLOAN",1792493,958150
2009,"May","IDBPN","SEPINGGAN (U)",3506403,125570
2009,"May","IDBPP","BALIKPAPAN",1.259e+08,9.541e+08
2009,"May","IDBTG","BONTANG",5.759e+08,2.339e+09
2009,"May","IDBTH","HANG NADIM (U)",15207568,107223
2009,"May","IDBTU","BATU AMPAR",2.591e+08,41502604
2009,"May","IDBUN","BUATAN",63518978,1.527e+08
2009,"May","IDBUW","BAU-BAU",51750,9500
2009,"May","IDBYQ","BUNYU",2701314,1.460e+08
2009,"May","IDCBN","CIREBON/PENGGUNG (U)",,
2009,"May","IDCGD","CIGADING",4462734,10541678
2009,"May","IDCGK","SUKARNO HATTA (U)",3.309e+08,7970281
2009,"May","IDCIN","CINTA, JAVA",,
2009,"May","IDCXP","CILACAP",27052322,1.829e+08
2009,"May","IDDAS","SINGKEP - DABO",413077,41307753
2009,"May","IDDJM","JAMBI",38400260,44086048
2009,"May","IDDPS","NGURAH RAI (U)",22276524,1885790
2009,"May","IDDUM","DUMAI",8.183e+08,1.556e+09
2009,"May","IDGOR","GORONTALO",1579875,10335000
2009,"May","IDGRE","GRESIK",5855031,5520087
2009,"May","IDHLP","HLM. PERDANA KUSUMA",5152008,337343
2009,"May","IDJKT","JAKARTA / PASAR IKAN",,
2009,"May","IDJOG","ADI SUCIPTO (U)",306043,20090
2009,"May","IDJOK","YOGYAKARTA (PTT)",3271,5
2009,"May","IDJUA","JUATA TARAKAN",13402957,2.698e+08
2009,"May","IDKAB","KABIL/PANAU",97475855,49808669
2009,"May","IDKDI","WOLTER MONGINSIDI(U)",16000,4000
2009,"May","IDKDR","KENDARI",2893235,1.659e+08
2009,"May","IDKDW","KENDAWANGAN",2301849,1.100e+08
2009,"May","IDKEN","KUALA ENOK",915542,5307377
2009,"May","IDKID","PULAU KIJANG",21219,157600
2009,"May","IDKLD","KOLONEDALE (U)",,
2009,"May","IDKLG","KALIANGET",,
2009,"May","IDKLS","KUALA LANGSA",,
2009,"May","IDKML","KAMAL",,
2009,"May","IDKOL","KOLAKA",,
2009,"May","IDKPN","KOTAPINANG, BARU",,
2009,"May","IDKTB","KOTABARU",1.653e+08,2.974e+09
2009,"May","IDKTG","KETAPANG K. BARAT",1153713,1767428
2009,"May","IDKTJ","KUALA TANJUNG",1.335e+08,2.015e+08
2009,"May","IDKTK","KUALA TUNGKAL",6755982,12012103
2009,"May","IDKUM","KUMAI",30865132,62398190
2009,"May","IDLAS","LANGSA, SUMATRA",,
2009,"May","IDLIN","LINGKAS TARAKAN",11247770,75678283
2009,"May","IDLOL","LOLI",,
2009,"May","IDLSW","LHOK SEUMAWE",14013939,49934452
2009,"May","IDLUV","TUAL",4015400,13239996
2009,"May","IDLUW","LUWUK",2139963,3080934
2009,"May","IDMAN","MANGGAR",6456974,8599557
2009,"May","IDMDC","SAM RATULANGI (U)",,
2009,"May","IDMEQ","MEULABOH",,
2009,"May","IDMES","MEDAN / POLONIA (U)",2407355,315043
2009,"May","IDMJU","MAMUJU",4530000,6000000
2009,"May","IDMLG","ABDULRACHMAN SALEH",,
2009,"May","IDMLI","MALILI, SULAWESI",51172827,7881667
2009,"May","IDMND","MANADO",,
2009,"May","IDMOF","MAUMERE",,
2009,"May","IDMRI","MUSI RIVER",1.227e+08,1.501e+08
2009,"May","IDMRK","MERAK",45763035,89815079
2009,"May","IDMSA","MUARA SABAK",17680426,37919694
2009,"May","IDMUB","MUARA BERAU",4392710,76053000
2009,"May","IDMUD","MUARA DJAWA",27746612,5.410e+08
2009,"May","IDMUO","MUNTOK",42081885,45555923
2009,"May","IDNNX","NUNUKAN",4386661,4012906
2009,"May","IDNTI","BINTUNI, IRIAN JAYA",,
2009,"May","IDOBI","OBI ISLAND",,
2009,"May","IDPAI","PANIPAHAN",116151,135286
2009,"May","IDPAJ","PANJALAI",33233,52508
2009,"May","IDPAK","PEKAN BARU",349484,473437
2009,"May","IDPAL","PALIMANAN",,
2009,"May","IDPAT","PANTOLOAN",20708020,35232271
2009,"May","IDPAZ","PASURUAN",,
2009,"May","IDPBA","PULAU BAAI",4871777,1.024e+08
2009,"May","IDPEK","PEKANBARU (RUMBAI)",3891217,5960869
2009,"May","IDPEU","PENUBA",5539,8974
2009,"May","IDPGE","PULAU GEBE",,
2009,"May","IDPGX","PANGKAL BALAM",75327047,10393026
2009,"May","IDPJG","PANJANG",1.997e+08,4.896e+08
2009,"May","IDPKN","PANGKALAN BUN",5892416,8281629
2009,"May","IDPKU","SIMPANG TIGA (U)",16975,290
2009,"May","IDPKY","PALANGKARAYA/ PANARU",,
2009,"May","IDPLA","PALEMBANG - PLAJU",19952005,65082869
2009,"May","IDPLM","SM.BADARUDDIN (U)",,
2009,"May","IDPLS","PALEMBANG-KERTAPATI",2078500,35930998
2009,"May","IDPNK","SUPADIO (U)",164371,1869
2009,"May","IDPON","PONTIANAK",28908992,30193161
2009,"May","IDPPO","PALOPO",,
2009,"May","IDPPS","PULANG PISAU",,
2009,"May","IDPRO","PROBOLINGGO",,
2009,"May","IDPSJ","POSSO",,
2009,"May","IDPSS","PULAU SAMBU",1167264,564302
2009,"May","IDPTE","PULAU TELLO",174088,80690
2009,"May","IDPUM","POMALA",4039178,53773434
2009,"May","IDPWG","PERAWANG, SUMATRA",50386659,96363678
2009,"May","IDRGA","RENGAT",18601225,36000000
2009,"May","IDRGT","RENGAT/ JAPURA (U)",,
2009,"May","IDRPA","RANTAU PANJANG",110174,4080532
2009,"May","IDSAM","SAMPANG",12665379,29558439
2009,"May","IDSBG","ACEH - SABANG",,
2009,"May","IDSEG","SEGAMA, BORNEO",,
2009,"May","IDSEN","SENIPAH",49458215,1.188e+08
2009,"May","IDSEQ","SUNGAI PAKNING",,
2009,"May","IDSIN","SINABANG",,
2009,"May","IDSKI","NA",,
2009,"May","IDSKP","SEKUPANG",1.223e+08,26405809
2009,"May","IDSLG","SIBOLGA",12000,3000
2009,"May","IDSMM","ADI SUMARMO",,
2009,"May","IDSMQ","SAMPIT",4031549,2.175e+08
2009,"May","IDSMR","SEMARANG (PTT)",,
2009,"May","IDSNB","SINABOI",17695,16500
2009,"May","IDSOC","JEBRES/ADI SUMARMO",40886,13266
2009,"May","IDSPA","SELAT PANJANG",3559089,1.260e+08
2009,"May","IDSPK","SEPEKAN",,
2009,"May","IDSPT","SAPAT",,
2009,"May","IDSRD","SAMARINDA",1.531e+08,2.167e+09
2009,"May","IDSRG","ACHMAD YANI (U)",130336,1645
2009,"May","IDSUB","SURABAYA /JUANDA (U)",12320653,616030
2009,"May","IDSUG","SUNGAI GERONG",,
2009,"May","IDSUQ","SUNGAI GUNTUNG",4652601,8366446
2009,"May","IDSUR","SURABAYA (PTT)",144768,67421
2009,"May","IDSUS","SUSOH",,
2009,"May","IDSWQ","SUMBAWA/ BRANG-BIJI",,
2009,"May","IDTAN","TANJUNG UBAN",23448288,511726
2009,"May","IDTBK","TG BALAI KARIMUN",26830787,96423256
2009,"May","IDTBT","TANJUNG BATU, RIAU",236947,703995
2009,"May","IDTBY","PADANG/TL.BAYUR",99318380,2.374e+08
2009,"May","IDTEM","TEMBILAHAN",7667175,1.045e+08
2009,"May","IDTEN","TENAU",35730,88200
2009,"May","IDTER","TEREMPA",,
2009,"May","IDTES","TANJUNG EMAS",2.576e+08,1.339e+08
2009,"May","IDTGR","PASIR/TANAH GROGOT",1759593,53321000
2009,"May","IDTIM","AMAMAPARE",4.174e+08,1.919e+08
2009,"May","IDTJB","TANJUNG BALAI ASAHAN",1453105,2271908
2009,"May","IDTJQ","BULUH TUMBANG (U)",,
2009,"May","IDTKA","TELOK AIR",3796247,1.992e+08
2009,"May","IDTKS","TELUK KASIM/SALAWATI",18802248,55733800
2009,"May","IDTLI","TOLI-TOLI",,
2009,"May","IDTLN","TANJUNG LENENG",20948010,25756707
2009,"May","IDTMD","TANJUNG MEDANG",9189,21000
2009,"May","IDTNJ","KIJANG (U)",7842573,4.412e+08
2009,"May","IDTOB","TOBELO",,
2009,"May","IDTPD","TANJUNG PANDAN",5539080,44927106
2009,"May","IDTPE","TANJUNG PERAK",7.287e+08,5.132e+08
2009,"May","IDTPK","TAPAKTUAN",,
2009,"May","IDTPN","TANJUNG PINANG",3436492,1.533e+08
2009,"May","IDTPP","TANJUNG PRIOK",2.360e+09,1.335e+09
2009,"May","IDTPR","TANJUNG PURA",,
2009,"May","IDTRD","TANJUNG REDEP",61131,11880
2009,"May","IDTRK","TARAKAN (U)",,
2009,"May","IDTSE","TANJUNG SELIU",,
2009,"May","IDTSG","TANJUNG SANGATA",1.877e+08,3.050e+09
2009,"May","IDTSO","TANJUNG SEKONG",,
2009,"May","IDTST","TANJUNG SANTAN",65069324,1.584e+08
2009,"May","IDTTE","TERNATE",17988193,5.907e+08
2009,"May","IDTUB","TUBAN",10997642,26187581
2009,"May","IDUJU","UJUNGPANDANG",43899065,51574556
2009,"May","IDUNA","UDANG NATUNA",74137002,1.918e+08
2009,"May","IDUPG","HASANUDDIN (U)",835722,222876
2010,"May","ID563","TANJUNG PERAK",,
2010,"May","IDADB","ADANG BAY",87386136,1.794e+09
2010,"May","IDAMB","AMBON",2898714,5191032
2010,"May","IDAMI","MATARAM / SELAPARANG",,
2010,"May","IDARJ","ARJUNA, JAVA",42874526,71495700
2010,"May","IDASA","ASAM ASAM",2880786,47226000
2010,"May","IDATA","ATAPUPU",3829145,18886150
2010,"May","IDAUN","BLANG LANCANG (ARUN)",1.524e+08,2.326e+08
2010,"May","IDBAG","BAGAN SIAPI-API",65225,429690
2010,"May","IDBAJ","BAJO E",,
2010,"May","IDBAN","BANJARMASIN",2.283e+08,3.640e+09
2010,"May","IDBDJ","SAMSUDIN NOOR (U)",9016,2254
2010,"May","IDBDO","HUSEIN SASTRANEGARA",2757590,21922
2010,"May","IDBDS","BADAS SUMBAWA",,
2010,"May","IDBEJ","BERAU",47720653,8.413e+08
2010,"May","IDBGG","BANGGAI",6000,3000
2010,"May","IDBIK","FRANS KASIEPO (U)",1322,405
2010,"May","IDBIT","BITUNG",36856298,45325876
2010,"May","IDBKI","BIRING KASSI",525000,7500000
2010,"May","IDBLC","BATU LICIN",,
2010,"May","IDBLG","BALONGAN",29399115,58937762
2010,"May","IDBLJ","BELINJU",72500,2900000
2010,"May","IDBLW","BELAWAN",5.834e+08,4.909e+08
2010,"May","IDBMU","BIMA",2.570e+08,1.028e+08
2010,"May","IDBND","BANDUNG(PTT/GD BAGE)",9050849,2521371
2010,"May","IDBOA","BENOA/LOLOAN",3325411,1386147
2010,"May","IDBPN","SEPINGGAN (U)",1279304,112983
2010,"May","IDBPP","BALIKPAPAN",3.910e+08,1.137e+09
2010,"May","IDBTG","BONTANG",7.508e+08,2.633e+09
2010,"May","IDBTH","HANG NADIM (U)",26739585,200306
2010,"May","IDBTU","BATU AMPAR",2.159e+08,53002843
2010,"May","IDBUN","BUATAN",1.021e+08,1.498e+08
2010,"May","IDBUW","BAU-BAU",45500,7000
2010,"May","IDBXD","BADE, IRIAN JAYA",25239390,35876091
2010,"May","IDBYQ","BUNYU",1758564,91449000
2010,"May","IDCBN","CIREBON/PENGGUNG (U)",74395,10855
2010,"May","IDCGD","CIGADING",6148431,14486015
2010,"May","IDCGK","SUKARNO HATTA (U)",5.153e+08,9678292
2010,"May","IDCIN","CINTA, JAVA",34965834,63921583
2010,"May","IDCXP","CILACAP",,
2010,"May","IDDAS","SINGKEP - DABO",2327355,1.391e+08
2010,"May","IDDJJ","JAYAPURA / SENTANI",19377,8021
2010,"May","IDDJM","JAMBI",73288610,1.068e+08
2010,"May","IDDPS","NGURAH RAI (U)",20796175,1631293
2010,"May","IDDUM","DUMAI",7.976e+08,1.271e+09
2010,"May","IDENT","ENTIKONG",448905,832696
2010,"May","IDGOR","GORONTALO",440000,2000000
2010,"May","IDGRE","GRESIK",34220630,60479149
2010,"May","IDHLP","HLM. PERDANA KUSUMA",4459694,306883
2010,"May","IDJKT","JAKARTA / PASAR IKAN",2920055,425031
2010,"May","IDJOG","ADI SUCIPTO (U)",593812,25302
2010,"May","IDJOK","YOGYAKARTA (PTT)",520303,174316
2010,"May","IDJUA","JUATA TARAKAN",20206035,3.001e+08
2010,"May","IDJYP","JAYAPURA",2097,1054
2010,"May","IDKAB","KABIL/PANAU",89134708,83725102
2010,"May","IDKDD","KEDINDI/REO",,
2010,"May","IDKDI","WOLTER MONGINSIDI(U)",,
2010,"May","IDKDR","KENDARI",4422268,2.182e+08
2010,"May","IDKDW","KENDAWANGAN",5171886,1.707e+08
2010,"May","IDKEN","KUALA ENOK",28126616,62505430
2010,"May","IDKID","PULAU KIJANG",,
2010,"May","IDKJL","KUALA JELAI",,
2010,"May","IDKLD","KOLONEDALE (U)",,
2010,"May","IDKLG","KALIANGET",,
2010,"May","IDKLS","KUALA LANGSA",21940,37830
2010,"May","IDKMM","KIMAM, IRIAN JAYA",9419179,36640897
2010,"May","IDKNG","KAIMANA",,
2010,"May","IDKOE","KUPANG / EL-TARI (U)",,
2010,"May","IDKOL","KOLAKA",,
2010,"May","IDKTB","KOTABARU",2.348e+08,4.009e+09
2010,"May","IDKTG","KETAPANG K. BARAT",11306119,3.413e+08
2010,"May","IDKTJ","KUALA TANJUNG",1.529e+08,1.512e+08
2010,"May","IDKTK","KUALA TUNGKAL",11672168,21565512
2010,"May","IDKUM","KUMAI",9491807,19452168
2010,"May","IDLAS","LANGSA, SUMATRA",,
2010,"May","IDLEM","LEMBAR",,
2010,"May","IDLIN","LINGKAS TARAKAN",65098389,1.072e+09
2010,"May","IDLOL","LOLI",76666,67500
2010,"May","IDLSW","LHOK SEUMAWE",1043761,2639094
2010,"May","IDLUV","TUAL",1339848,3565736
2010,"May","IDLUW","LUWUK",238868,32400
2010,"May","IDMAN","MANGGAR",8011590,56056000
2010,"May","IDMDC","SAM RATULANGI (U)",,
2010,"May","IDMEQ","MEULABOH",,
2010,"May","IDMES","MEDAN / POLONIA (U)",2407747,452452
2010,"May","IDMJU","MAMUJU",,
2010,"May","IDMKQ","MERAUKE",1996550,18122180
2010,"May","IDMKW","MANOKWARI",,
2010,"May","IDMLI","MALILI, SULAWESI",2.030e+08,14004138
2010,"May","IDMOF","MAUMERE",,
2010,"May","IDMRI","MUSI RIVER",2.481e+08,1.475e+08
2010,"May","IDMRK","MERAK",1.111e+08,1.562e+08
2010,"May","IDMSA","MUARA SABAK",,
2010,"May","IDMUD","MUARA DJAWA",1579730,38530000
2010,"May","IDMUO","MUNTOK",25956421,1648860
2010,"May","IDNNX","NUNUKAN",6520148,13803315
2010,"May","IDNON","NONGSA",,
2010,"May","IDNTI","BINTUNI, IRIAN JAYA",11253801,22339178
2010,"May","IDOBI","OBI ISLAND",1984000,64000000
2010,"May","IDPAI","PANIPAHAN",125407,151160
2010,"May","IDPAJ","PANJALAI",,
2010,"May","IDPAK","PEKAN BARU",2324810,1477521
2010,"May","IDPAT","PANTOLOAN",41721960,15226166
2010,"May","IDPAZ","PASURUAN",64479,28741
2010,"May","IDPBA","PULAU BAAI",8619567,1.192e+08
2010,"May","IDPDG","PADANG / TABING (U)",,
2010,"May","IDPEK","PEKANBARU (RUMBAI)",5056365,16622224
2010,"May","IDPEU","PENUBA",2943,4125
2010,"May","IDPGE","PULAU GEBE",,
2010,"May","IDPGX","PANGKAL BALAM",73774924,8397557
2010,"May","IDPJG","PANJANG",1.992e+08,3.687e+08
2010,"May","IDPKN","PANGKALAN BUN",10024741,12105079
2010,"May","IDPKU","SIMPANG TIGA (U)",71966,1310
2010,"May","IDPLA","PALEMBANG - PLAJU",50130104,89773360
2010,"May","IDPLS","PALEMBANG-KERTAPATI",4323139,80313000
2010,"May","IDPNK","SUPADIO (U)",1373918,560
2010,"May","IDPOL","POLENG",,
2010,"May","IDPON","PONTIANAK",62807916,2.342e+08
2010,"May","IDPPO","PALOPO",,
2010,"May","IDPPS","PULANG PISAU",,
2010,"May","IDPRO","PROBOLINGGO",880284,38787
2010,"May","IDPSJ","POSSO",17207827,32090804
2010,"May","IDPSS","PULAU SAMBU",1094349,519263
2010,"May","IDPTE","PULAU TELLO",,
2010,"May","IDPUM","POMALA",1.047e+08,8.017e+08
2010,"May","IDPWG","PERAWANG, SUMATRA",96126047,1.168e+08
2010,"May","IDRGA","RENGAT",15397863,23200000
2010,"May","IDRPA","RANTAU PANJANG",200380,3130895
2010,"May","IDSEN","SENIPAH",80773405,1.457e+08
2010,"May","IDSEQ","SUNGAI PAKNING",,
2010,"May","IDSIN","SINABANG",,
2010,"May","IDSKI","NA",2851875,3750000
2010,"May","IDSKP","SEKUPANG",1.504e+08,12462171
2010,"May","IDSLG","SIBOLGA",7000,1000
2010,"May","IDSMM","ADI SUMARMO",,
2010,"May","IDSMQ","SAMPIT",23567661,7.076e+08
2010,"May","IDSMR","SEMARANG (PTT)",,
2010,"May","IDSNB","SINABOI",31299,22500
2010,"May","IDSOC","JEBRES/ADI SUMARMO",15564,430
2010,"May","IDSOR","SORONG",6511581,1.103e+08
2010,"May","IDSPA","SELAT PANJANG",444103,2637151
2010,"May","IDSPK","SEPEKAN",,
2010,"May","IDSQR","SOROAKO",,
2010,"May","IDSRD","SAMARINDA",4.646e+08,7.426e+09
2010,"May","IDSRG","ACHMAD YANI (U)",186768,12460
2010,"May","IDSRI","TEMINDUNG (U)",,
2010,"May","IDSUB","SURABAYA /JUANDA (U)",19340765,718173
2010,"May","IDSUN","SUNGSANG",,
2010,"May","IDSUQ","SUNGAI GUNTUNG",8248960,13776222
2010,"May","IDSUR","SURABAYA (PTT)",437267,2848792
2010,"May","IDTAN","TANJUNG UBAN",,
2010,"May","IDTBK","TG BALAI KARIMUN",9191575,2.797e+08
2010,"May","IDTBT","TANJUNG BATU, RIAU",129981,219276
2010,"May","IDTBY","PADANG/TL.BAYUR",1.714e+08,2.514e+08
2010,"May","IDTEM","TEMBILAHAN",19254966,2.525e+08
2010,"May","IDTEN","TENAU",150925,236225
2010,"May","IDTER","TEREMPA",152867,54301
2010,"May","IDTES","TANJUNG EMAS",2.782e+08,1.087e+08
2010,"May","IDTGR","PASIR/TANAH GROGOT",2851551,75569516
2010,"May","IDTIM","AMAMAPARE",3.177e+08,1.523e+08
2010,"May","IDTJB","TANJUNG BALAI ASAHAN",1403523,2115527
2010,"May","IDTKA","TELOK AIR",4045623,1.530e+08
2010,"May","IDTKS","TELUK KASIM/SALAWATI",,
2010,"May","IDTLN","TANJUNG LENENG",44329527,48009390
2010,"May","IDTMD","TANJUNG MEDANG",9188,18000
2010,"May","IDTNJ","KIJANG (U)",19172381,1.459e+09
2010,"May","IDTOB","TOBELO",,
2010,"May","IDTPD","TANJUNG PANDAN",9326147,43917410
2010,"May","IDTPE","TANJUNG PERAK",8.965e+08,5.211e+08
2010,"May","IDTPN","TANJUNG PINANG",15552882,6.099e+08
2010,"May","IDTPP","TANJUNG PRIOK",2.745e+09,1.075e+09
2010,"May","IDTPR","TANJUNG PURA",,
2010,"May","IDTRD","TANJUNG REDEP",,
2010,"May","IDTRK","TARAKAN (U)",,
2010,"May","IDTSG","TANJUNG SANGATA",1.632e+08,2.157e+09
2010,"May","IDTSM","TANJUNG SAMAK",,
2010,"May","IDTSO","TANJUNG SEKONG",,
2010,"May","IDTST","TANJUNG SANTAN",1.080e+08,1.923e+08
2010,"May","IDTTE","TERNATE",18611015,4.967e+08
2010,"May","IDTUB","TUBAN",93250435,1.477e+08
2010,"May","IDUJU","UJUNGPANDANG",49825402,39022512
2010,"May","IDUNA","UDANG NATUNA",4.310e+08,9.410e+08
2010,"May","IDUPG","HASANUDDIN (U)",1481604,312179
2010,"May","IDWMX","WAMENA (U)",,
2010,"May","IDZRI","SERUI",1116020,1555150
2011,"May","ID101","ACEH - SABANG",,
2011,"May","ID108","MEULABOH",,
2011,"May","IDADB","ADANG BAY",1.357e+08,2.044e+09
2011,"May","IDAMB","AMBON",6314450,12180586
2011,"May","IDAMI","MATARAM / SELAPARANG",37030,120
2011,"May","IDAMQ","PATTIMURA/LAHA (U)",,
2011,"May","IDARJ","ARJUNA, JAVA",41433022,48919501
2011,"May","IDASA","ASAM ASAM",21342765,3.905e+08
2011,"May","IDATA","ATAPUPU",2895447,8027712
2011,"May","IDAUN","BLANG LANCANG (ARUN)",1.470e+08,1.550e+08
2011,"May","IDBAG","BAGAN SIAPI-API",,
2011,"May","IDBAN","BANJARMASIN",3.450e+08,5.079e+09
2011,"May","IDBDJ","SAMSUDIN NOOR (U)",5340,1335
2011,"May","IDBDO","HUSEIN SASTRANEGARA",60322987,97210
2011,"May","IDBDS","BADAS SUMBAWA",,
2011,"May","IDBEJ","BERAU",1.480e+08,1.933e+09
2011,"May","IDBGG","BANGGAI",,
2011,"May","IDBIK","FRANS KASIEPO (U)",,
2011,"May","IDBIT","BITUNG",51110916,39646943
2011,"May","IDBKI","BIRING KASSI",798000,11400000
2011,"May","IDBLC","BATU LICIN",,
2011,"May","IDBLG","BALONGAN",83137512,1.520e+08
2011,"May","IDBLJ","BELINJU",4261160,4000600
2011,"May","IDBLS","BENGKALIS",35586,311025
2011,"May","IDBLW","BELAWAN",9.085e+08,5.553e+08
2011,"May","IDBMU","BIMA",47956963,17146930
2011,"May","IDBND","BANDUNG(PTT/GD BAGE)",15581805,4285347
2011,"May","IDBOA","BENOA/LOLOAN",3941396,1791218
2011,"May","IDBPN","SEPINGGAN (U)",2311455,168769
2011,"May","IDBPP","BALIKPAPAN",2.559e+08,1.172e+09
2011,"May","IDBTG","BONTANG",2.100e+09,3.052e+09
2011,"May","IDBTH","HANG NADIM (U)",34268838,197280
2011,"May","IDBTJ","BLANG BINTANG (U)",,
2011,"May","IDBTU","BATU AMPAR",3.220e+08,61812587
2011,"May","IDBUN","BUATAN",1.364e+08,2.310e+08
2011,"May","IDBUW","BAU-BAU",48500,9000
2011,"May","IDBXD","BADE, IRIAN JAYA",7905835,9841960
2011,"May","IDBYQ","BUNYU",6889119,2.582e+08
2011,"May","IDCBN","CIREBON/PENGGUNG (U)",166725,27499
2011,"May","IDCGD","CIGADING",24478543,23260367
2011,"May","IDCGK","SUKARNO HATTA (U)",5.199e+08,9694651
2011,"May","IDCIN","CINTA, JAVA",45318631,53984955
2011,"May","IDCXP","CILACAP",7460768,4760420
2011,"May","IDDAS","SINGKEP - DABO",221945,13871590
2011,"May","IDDJB","PALMERAH/ SLT TAHA",,
2011,"May","IDDJJ","JAYAPURA / SENTANI",6582,6621
2011,"May","IDDJM","JAMBI",1.406e+08,54570591
2011,"May","IDDPS","NGURAH RAI (U)",27363868,1903071
2011,"May","IDDUM","DUMAI",1.846e+09,1.944e+09
2011,"May","IDENT","ENTIKONG",63897,121294
2011,"May","IDGOR","GORONTALO",,
2011,"May","IDGRE","GRESIK",1.051e+08,82033609
2011,"May","IDHLP","HLM. PERDANA KUSUMA",8578446,330120
2011,"May","IDJKT","JAKARTA / PASAR IKAN",1891741,87282
2011,"May","IDJOG","ADI SUCIPTO (U)",922191,29384
2011,"May","IDJOK","YOGYAKARTA (PTT)",272862,94748
2011,"May","IDJUA","JUATA TARAKAN",31392802,3.689e+08
2011,"May","IDJYP","JAYAPURA",,
2011,"May","IDKAB","KABIL/PANAU",1.635e+08,1.378e+08
2011,"May","IDKDD","KEDINDI/REO",,
2011,"May","IDKDI","WOLTER MONGINSIDI(U)",,
2011,"May","IDKDR","KENDARI",29143038,8.530e+08
2011,"May","IDKDW","KENDAWANGAN",3898686,1.462e+08
2011,"May","IDKEN","KUALA ENOK",,
2011,"May","IDKGD","KUALA GAUNG",,
2011,"May","IDKLD","KOLONEDALE (U)",,
2011,"May","IDKLG","KALIANGET",,
2011,"May","IDKLS","KUALA LANGSA",217292,453905
2011,"May","IDKMM","KIMAM, IRIAN JAYA",1306474,2679525
2011,"May","IDKNG","KAIMANA",228225,44328
2011,"May","IDKOL","KOLAKA",4625990,1.529e+08
2011,"May","IDKTB","KOTABARU",4.041e+08,5.283e+09
2011,"May","IDKTG","KETAPANG K. BARAT",28946791,7.882e+08
2011,"May","IDKTJ","KUALA TANJUNG",1.310e+08,1.193e+08
2011,"May","IDKTK","KUALA TUNGKAL",20314479,61689107
2011,"May","IDKUM","KUMAI",47044341,92999914
2011,"May","IDLAS","LANGSA, SUMATRA",,
2011,"May","IDLEM","LEMBAR",15900,15000
2011,"May","IDLIN","LINGKAS TARAKAN",37273515,4.556e+08
2011,"May","IDLKS","LOMBOK",,
2011,"May","IDLOL","LOLI",11866,13500
2011,"May","IDLSW","LHOK SEUMAWE",1820940,3671689
2011,"May","IDLUV","TUAL",4300983,7045666
2011,"May","IDLUW","LUWUK",551999,59414
2011,"May","IDMAN","MANGGAR",4733780,3999848
2011,"May","IDMDC","SAM RATULANGI (U)",642679,62358
2011,"May","IDMEQ","MEULABOH",,
2011,"May","IDMES","MEDAN / POLONIA (U)",4039679,457444
2011,"May","IDMJU","MAMUJU",,
2011,"May","IDMKQ","MERAUKE",422284,4445098
2011,"May","IDMLG","ABDULRACHMAN SALEH",,
2011,"May","IDMLI","MALILI, SULAWESI",1.130e+08,6933079
2011,"May","IDMOF","MAUMERE",,
2011,"May","IDMRI","MUSI RIVER",4.444e+08,4.272e+08
2011,"May","IDMRK","MERAK",56911387,71417438
2011,"May","IDMSA","MUARA SABAK",41850611,2.315e+08
2011,"May","IDMUD","MUARA DJAWA",24130599,4.517e+08
2011,"May","IDMUO","MUNTOK",1.085e+08,46210443
2011,"May","IDNNX","NUNUKAN",11269286,9305217
2011,"May","IDNTI","BINTUNI, IRIAN JAYA",1.745e+08,5.522e+08
2011,"May","IDOBI","OBI ISLAND",2325008,46500160
2011,"May","IDOLO","ULEE LHEUE",,
2011,"May","IDPAI","PANIPAHAN",,
2011,"May","IDPAJ","PANJALAI",,
2011,"May","IDPAK","PEKAN BARU",2315142,2670419
2011,"May","IDPAT","PANTOLOAN",13654859,5085410
2011,"May","IDPAZ","PASURUAN",4148585,161982
2011,"May","IDPBA","PULAU BAAI",16911783,2.820e+08
2011,"May","IDPDG","PADANG / TABING (U)",75666,39738
2011,"May","IDPEK","PEKANBARU (RUMBAI)",7879597,2019876
2011,"May","IDPEU","PENUBA",1321133,82676035
2011,"May","IDPGX","PANGKAL BALAM",95045789,6214378
2011,"May","IDPJG","PANJANG",3.214e+08,6.570e+08
2011,"May","IDPKN","PANGKALAN BUN",12406685,11318380
2011,"May","IDPKU","SIMPANG TIGA (U)",120318,385
2011,"May","IDPLA","PALEMBANG - PLAJU",41317104,63159210
2011,"May","IDPLS","PALEMBANG-KERTAPATI",9795041,1.206e+08
2011,"May","IDPLW","PALU / MUTIARA (U)",34710,1158
2011,"May","IDPNK","SUPADIO (U)",2129766,186
2011,"May","IDPOL","POLENG",,
2011,"May","IDPON","PONTIANAK",1.206e+08,3.078e+08
2011,"May","IDPPS","PULANG PISAU",,
2011,"May","IDPRO","PROBOLINGGO",1427364,61967
2011,"May","IDPSJ","POSSO",13352165,3.643e+08
2011,"May","IDPSS","PULAU SAMBU",1346770,598738
