tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2000,"March","IDRGA","RENGAT",,
2000,"March","IDRPA","RANTAU PANJANG",,
2000,"March","IDSAB","SABANG - SULAWESI",,
2000,"March","IDSBG","ACEH - SABANG",2250,50
2000,"March","IDSEB","SEBANGAN BAY",,
2000,"March","IDSEM","SEMBAKUNG",,
2000,"March","IDSEN","SENIPAH",,
2000,"March","IDSEQ","SUNGAI PAKNING",1609785,2040889
2000,"March","IDSLG","SIBOLGA",,
2000,"March","IDSLI","SUNGAI LIAT",,
2000,"March","IDSMD","SEMUDA",19033,5743
2000,"March","IDSMK","SEMPLAK",,
2000,"March","IDSMQ","SAMPIT",115651,2501650
2000,"March","IDSMR","SEMARANG (PTT)",49924,242000
2000,"March","IDSOC","JEBRES/ADI SUMARMO",62108,110631
2000,"March","IDSOQ","SORONG / JEFMAN (U)",6949,47
2000,"March","IDSOR","SORONG",1738368,327422
2000,"March","IDSPA","SELAT PANJANG",603813,1228976
2000,"March","IDSPT","SAPAT",,
2000,"March","IDSRD","SAMARINDA",9091430,7505251
2000,"March","IDSRG","ACHMAD YANI (U)",3228,27
2000,"March","IDSSI","SIAK SRI INDRAPURA",1332291,553259
2000,"March","IDSTT","SINTETE",,
2000,"March","IDSUB","SURABAYA /JUANDA (U)",2980875,303261
2000,"March","IDSUG","SUNGAI GERONG",,
2000,"March","IDSUN","SUNGSANG",,
2000,"March","IDSUP","SUMENEP, MADURA",,
2000,"March","IDSUQ","SUNGAI GUNTUNG",1259,765
2000,"March","IDSUR","SURABAYA (PTT)",1136940,2920357
2000,"March","IDSWQ","SUMBAWA/ BRANG-BIJI",599,3500
2000,"March","IDTAN","TANJUNG UBAN",3876,700
2000,"March","IDTBK","TG BALAI KARIMUN",124038,177007
2000,"March","IDTBT","TANJUNG BATU, RIAU",,
2000,"March","IDTBY","PADANG/TL.BAYUR",6597232,73605582
2000,"March","IDTEG","TEGAL",,
2000,"March","IDTEM","TEMBILAHAN",,
2000,"March","IDTEN","TENAU",52308,109550
2000,"March","IDTER","TEREMPA",1080640,1317824
2000,"March","IDTES","TANJUNG EMAS",64576830,79916600
2000,"March","IDTGR","PASIR/TANAH GROGOT",433014,353489
2000,"March","IDTIM","AMAMAPARE",33676584,35529105
2000,"March","IDTJB","TANJUNG BALAI ASAHAN",414604,1952860
2000,"March","IDTLI","TOLI-TOLI",,
2000,"March","IDTLN","TANJUNG LENENG",2073703,3958590
2000,"March","IDTNJ","KIJANG (U)",44607,262500
2000,"March","IDTOB","TOBELO",,
2000,"March","IDTPD","TANJUNG PANDAN",812345,403849
2000,"March","IDTPE","TANJUNG PERAK",2.644e+08,7.699e+08
2000,"March","IDTPK","TAPAKTUAN",,
2000,"March","IDTPN","TANJUNG PINANG",325127,1341295
2000,"March","IDTPP","TANJUNG PRIOK",9.336e+08,1.291e+09
2000,"March","IDTPR","TANJUNG PURA",,
2000,"March","IDTRD","TANJUNG REDEP",,
2000,"March","IDTRK","TARAKAN (U)",20611,5293
2000,"March","IDTSB","TELUK SEBANGAU",,
2000,"March","IDTSE","TANJUNG SELIU",,
2000,"March","IDTSG","TANJUNG SANGATA",7304992,3437110
2000,"March","IDTSM","TANJUNG SAMAK",,
2000,"March","IDTST","TANJUNG SANTAN",,
2000,"March","IDTTE","TERNATE",,
2000,"March","IDTUB","TUBAN",56135,1698
2000,"March","IDUJU","UJUNGPANDANG",,
2000,"March","IDUNA","UDANG NATUNA",23578678,15773103
2000,"March","IDUPG","HASANUDDIN (U)",,
2001,"March","431","TANJUNG PRIOK",,
2001,"March","434","SUKARNO HATTA (U)",,
2001,"March","461","MERAK",,
2001,"March","494","TANJUNG EMAS",,
2001,"March","563","TANJUNG PERAK",,
2001,"March","595","MENENG",,
2001,"March","770","KAHAYAN BAY",,
2001,"March","999","STEENKOOL",,
2001,"March","ID461","MERAK",,
2001,"March","ID468","BANDUNG(PTT/GD BAGE)",,
2001,"March","ID655","BIMA",116416,117194
2001,"March","ID974","JAYAPURA",,
2001,"March","ID980","AMAMAPARE",,
2001,"March","ID983","JAYAPURA / SENTANI",,
2001,"March","IDADB","ADANG BAY",,
2001,"March","IDAHI","AMAHAI",,
2001,"March","IDAMB","AMBON",157889,182996
2001,"March","IDAMI","MATARAM / SELAPARANG",144,2
2001,"March","IDAMP","AMPENAN",,
2001,"March","IDAUN","BLANG LANCANG (ARUN)",944073,110972
2001,"March","IDBAG","BAGAN SIAPI-API",,
2001,"March","IDBAL","BALANTANG/MALILI",,
2001,"March","IDBAN","BANJARMASIN",42284259,37543649
2001,"March","IDBDJ","SAMSUDIN NOOR (U)",14972,26
2001,"March","IDBDO","HUSEIN SASTRANEGARA",,
2001,"March","IDBDS","BADAS SUMBAWA",,
2001,"March","IDBEJ","BERAU",,
2001,"March","IDBIT","BITUNG",,
2001,"March","IDBJU","BANYUWANGI",62344,58759
2001,"March","IDBKI","BIRING KASSI",238344,15400000
2001,"March","IDBKL","BANGKALAN",,
2001,"March","IDBLC","BATU LICIN",379237,1204976
2001,"March","IDBLG","BALONGAN",14574460,51065000
2001,"March","IDBLI","BLINJU, BANKA",,
2001,"March","IDBLS","BENGKALIS",49530,183169
2001,"March","IDBLW","BELAWAN",47707489,2.298e+08
2001,"March","IDBMU","BIMA",9471514,4799621
2001,"March","IDBND","BANDUNG(PTT/GD BAGE)",251261,205806
2001,"March","IDBNT","BANTA ENG",,
2001,"March","IDBOA","BENOA/LOLOAN",86075,20017
2001,"March","IDBPD","BELAKANG PADANG",,
2001,"March","IDBPN","SEPINGGAN (U)",2451246,282005
2001,"March","IDBPP","BALIKPAPAN",1.225e+08,4.596e+08
2001,"March","IDBTG","BONTANG",20919045,1171240
2001,"March","IDBTN","BINTUHAN",102590,6699
2001,"March","IDBUN","BUATAN",850011,6553236
2001,"March","IDBYQ","BUNYU",,
2001,"March","IDCBN","CIREBON/PENGGUNG (U)",,
2001,"March","IDCGD","CIGADING",14285665,39520264
2001,"March","IDCGK","SUKARNO HATTA (U)",91256548,19682675
2001,"March","IDCXP","CILACAP",1.636e+08,8.029e+08
2001,"March","IDDAS","SINGKEP - DABO",1153,2022
2001,"March","IDDJB","PALMERAH/ SLT TAHA",,
2001,"March","IDDJJ","JAYAPURA / SENTANI",210309,1270049
2001,"March","IDDJM","JAMBI",3806234,5614483
2001,"March","IDDPS","NGURAH RAI (U)",1793206,221842
2001,"March","IDDUM","DUMAI",11496844,57993729
2001,"March","IDENT","ENTIKONG",44398,297000
2001,"March","IDGLX","GALELA , MALUKU",,
2001,"March","IDGRE","GRESIK",34357478,3.460e+08
2001,"March","IDHLP","HLM. PERDANA KUSUMA",1531641,40104
2001,"March","IDJKT","JAKARTA / PASAR IKAN",1476107,44517
2001,"March","IDJOG","ADI SUCIPTO (U)",1,10
2001,"March","IDJUA","JUATA TARAKAN",,
2001,"March","IDKDR","KENDARI",42717,343
2001,"March","IDKEI","KEPI, IRIAN",,
2001,"March","IDKEN","KUALA ENOK",,
2001,"March","IDKID","PULAU KIJANG",,
2001,"March","IDKLB","KALIBARU",14717786,39640810
2001,"March","IDKLS","KUALA LANGSA",162449,725146
2001,"March","IDKRU","KRUENG R. MALAHAYATI",,
2001,"March","IDKTA","KOTA AGUNG",82493185,3.948e+08
2001,"March","IDKTB","KOTABARU",4400663,616665
2001,"March","IDKTJ","KUALA TANJUNG",2978351,13505920
2001,"March","IDKTK","KUALA TUNGKAL",536278,5055203
2001,"March","IDKTP","KETAPANG JAWA TIMUR",,
2001,"March","IDLAS","LANGSA, SUMATRA",,
2001,"March","IDLEM","LEMBAR",1007,139
2001,"March","IDLHK","LHOK NGA",43073,6821
2001,"March","IDLIN","LINGKAS TARAKAN",15824,2628
2001,"March","IDLKS","LOMBOK",,
2001,"March","IDLSW","LHOK SEUMAWE",51368833,2291173
2001,"March","IDLUB","LUBUK BESAR BANGKA",,
2001,"March","IDLUV","TUAL",,
2001,"March","IDLUW","LUWUK",,
2001,"March","IDMAD","MADIUN / ISWAHYUDI",,
2001,"March","IDMDC","SAM RATULANGI (U)",45048,836
2001,"March","IDMES","MEDAN / POLONIA (U)",173104,10593
2001,"March","IDMJU","MAMUJU",396503,173868
2001,"March","IDMKW","MANOKWARI",,
2001,"March","IDMLI","MALILI, SULAWESI",7490946,50987983
2001,"March","IDMNA","MELANGGUANE (U)",,
2001,"March","IDMND","MANADO",,
2001,"March","IDMNT","MANTANG, RIAU",2028,156
2001,"March","IDMRK","MERAK",1.802e+08,5.730e+08
2001,"March","IDMSA","MUARA SABAK",263074,317137
2001,"March","IDMUO","MUNTOK",,
2001,"March","IDNAH","NAHA (U) - SULUT",,
2001,"March","IDPAK","PEKAN BARU",11276384,4839259
2001,"March","IDPAL","PALIMANAN",3,1
2001,"March","IDPAS","PASIR PANJANG",793659,701565
2001,"March","IDPAT","PANTOLOAN",,
2001,"March","IDPAZ","PASURUAN",13227,8985
2001,"March","IDPBA","PULAU BAAI",,
2001,"March","IDPBL","PULAU BULUH",1463625,4093932
2001,"March","IDPDG","PADANG / TABING (U)",19824,608
2001,"March","IDPDU","PANGKAL DURI",,
2001,"March","IDPEK","PEKANBARU (RUMBAI)",7007963,1407126
2001,"March","IDPEU","PENUBA",,
2001,"March","IDPEX","PEKALONGAN",,
2001,"March","IDPGK","PANGKAL PINANG (U)",901554,2975050
2001,"March","IDPGX","PANGKAL BALAM",4155397,4182027
2001,"March","IDPJG","PANJANG",7698058,21308601
2001,"March","IDPKU","SIMPANG TIGA (U)",36994,6074
2001,"March","IDPLA","PALEMBANG - PLAJU",2160197,612859
2001,"March","IDPLM","SM.BADARUDDIN (U)",7749791,44225423
2001,"March","IDPLS","PALEMBANG-KERTAPATI",,
2001,"March","IDPLW","PALU / MUTIARA (U)",,
2001,"March","IDPMG","MENENG",2894325,3988780
2001,"March","IDPNK","SUPADIO (U)",,
2001,"March","IDPON","PONTIANAK",5272771,14336260
2001,"March","IDPPS","PULANG PISAU",,
2001,"March","IDPRN","PANARUKAN",55504260,2.553e+08
2001,"March","IDPRO","PROBOLINGGO",275524,1263349
2001,"March","IDPSB","JKT./ POS PASAR BARU",,
2001,"March","IDPSS","PULAU SAMBU",4428919,31520000
2001,"March","IDPSU","PANGKALAN SUSU",967622,2479242
2001,"March","IDPTE","PULAU TELLO",,
2001,"March","IDPUM","POMALA",,
2001,"March","IDPWG","PERAWANG, SUMATRA",6120266,8534990
2001,"March","IDRAN","RANAI",,
2001,"March","IDRGT","RENGAT/ JAPURA (U)",,
2001,"March","IDSAM","SAMPANG",1360037,2918940
2001,"March","IDSBG","ACEH - SABANG",,
2001,"March","IDSDU","SUNGAI DURI",,
2001,"March","IDSEM","SEMBAKUNG",206387,209009
2001,"March","IDSEN","SENIPAH",141674,579876
2001,"March","IDSEQ","SUNGAI PAKNING",619985,93143
2001,"March","IDSIA","SIAK YECHIL, RIAU",,
2001,"March","IDSLG","SIBOLGA",,
2001,"March","IDSLI","SUNGAI LIAT",,
2001,"March","IDSMQ","SAMPIT",217914,1631618
2001,"March","IDSMR","SEMARANG (PTT)",79731,59197
2001,"March","IDSOC","JEBRES/ADI SUMARMO",67970,170695
2001,"March","IDSOQ","SORONG / JEFMAN (U)",,
2001,"March","IDSOR","SORONG",967992,1823277
2001,"March","IDSPA","SELAT PANJANG",75767,71751
2001,"March","IDSRD","SAMARINDA",17812641,16942402
2001,"March","IDSRG","ACHMAD YANI (U)",124994,45544
2001,"March","IDSRI","TEMINDUNG (U)",,
2001,"March","IDSSI","SIAK SRI INDRAPURA",886434,758309
2001,"March","IDSTT","SINTETE",,
2001,"March","IDSUB","SURABAYA /JUANDA (U)",6192716,589503
2001,"March","IDSUG","SUNGAI GERONG",,
2001,"March","IDSUN","SUNGSANG",988,396
2001,"March","IDSUP","SUMENEP, MADURA",517664,47189
2001,"March","IDSUQ","SUNGAI GUNTUNG",,
2001,"March","IDSUR","SURABAYA (PTT)",782915,2875713
2001,"March","IDTAN","TANJUNG UBAN",,
2001,"March","IDTBK","TG BALAI KARIMUN",732292,1703589
2001,"March","IDTBR","TANJUNG BERINGIN",,
2001,"March","IDTBT","TANJUNG BATU, RIAU",,
2001,"March","IDTBY","PADANG/TL.BAYUR",3652176,27930889
2001,"March","IDTEM","TEMBILAHAN",,
2001,"March","IDTEN","TENAU",,
2001,"March","IDTER","TEREMPA",2176691,398844
2001,"March","IDTES","TANJUNG EMAS",91762064,1.296e+08
2001,"March","IDTGR","PASIR/TANAH GROGOT",1165558,212579
2001,"March","IDTIM","AMAMAPARE",39002967,26084472
2001,"March","IDTJA","TANJUNG ARU",,
2001,"March","IDTJB","TANJUNG BALAI ASAHAN",195097,853629
2001,"March","IDTJS","TANJUNG SELOR",2304,600000
2001,"March","IDTLN","TANJUNG LENENG",2594702,3097864
2001,"March","IDTNJ","KIJANG (U)",206885,1150370
2001,"March","IDTOL","TOBOALI",,
2001,"March","IDTPD","TANJUNG PANDAN",,
2001,"March","IDTPE","TANJUNG PERAK",3.052e+08,6.882e+08
2001,"March","IDTPK","TAPAKTUAN",,
2001,"March","IDTPN","TANJUNG PINANG",60884,209750
2001,"March","IDTPP","TANJUNG PRIOK",1.440e+09,1.680e+09
2001,"March","IDTPR","TANJUNG PURA",,
2001,"March","IDTRK","TARAKAN (U)",63315,2000
2001,"March","IDTSG","TANJUNG SANGATA",1977012,1401497
2001,"March","IDTSK","TANJUNG SAMALANTAKAN",,
2001,"March","IDTSM","TANJUNG SAMAK",,
2001,"March","IDTST","TANJUNG SANTAN",,
2001,"March","IDTTE","TERNATE",,
2001,"March","IDTUB","TUBAN",23117,270
2001,"March","IDUJU","UJUNGPANDANG",12108807,57949749
2001,"March","IDUNA","UDANG NATUNA",1.119e+08,35597560
2001,"March","IDUPG","HASANUDDIN (U)",36017,810
2001,"March","IDWAN","WANI",507400,56600
2002,"March","191","PADANG/TL.BAYUR",,
2002,"March","225","DUMAI",,
2002,"March","326","PALEMBANG - PLAJU",,
2002,"March","340","MUSI RIVER",,
2002,"March","431","TANJUNG PRIOK",,
2002,"March","434","SUKARNO HATTA (U)",,
2002,"March","467","BALONGAN",,
2002,"March","494","TANJUNG EMAS",,
2002,"March","562","GRESIK",,
2002,"March","563","TANJUNG PERAK",,
2002,"March","587","SURABAYA /JUANDA (U)",,
2002,"March","655","BIMA",,
2002,"March","980","AMAMAPARE",,
2002,"March","ID141","PANGKALAN SUSU",,
2002,"March","ID225","DUMAI",,
2002,"March","ID254","TANJUNG BATU, RIAU",,
2002,"March","ID271","HANG NADIM (U)",,
2002,"March","ID340","MUSI RIVER",17689901,27631345
2002,"March","ID562","GRESIK",,
2002,"March","ID620","NGURAH RAI (U)",,
2002,"March","ID980","AMAMAPARE",,
2002,"March","IDADB","ADANG BAY",,
2002,"March","IDAMB","AMBON",35340333,24180048
2002,"March","IDAMI","MATARAM / SELAPARANG",,
2002,"March","IDARJ","ARJUNA, JAVA",,
2002,"March","IDAUN","BLANG LANCANG (ARUN)",953644,34019
2002,"March","IDBAD","BANDA NAIRA",,
2002,"March","IDBAG","BAGAN SIAPI-API",,
2002,"March","IDBAK","BATU KILAT",,
2002,"March","IDBAL","BALANTANG/MALILI",,
2002,"March","IDBAN","BANJARMASIN",3708114,5282745
2002,"March","IDBDJ","SAMSUDIN NOOR (U)",714,9
2002,"March","IDBGG","BANGGAI",,
2002,"March","IDBIK","FRANS KASIEPO (U)",,
2002,"March","IDBIT","BITUNG",,
2002,"March","IDBJU","BANYUWANGI",,
2002,"March","IDBKI","BIRING KASSI",357516,23100000
2002,"March","IDBKL","BANGKALAN",,
2002,"March","IDBKS","PADANG KEMILING (U)",,
2002,"March","IDBLC","BATU LICIN",728000,2800000
2002,"March","IDBLG","BALONGAN",3420035,12992720
2002,"March","IDBLS","BENGKALIS",29288,1473120
2002,"March","IDBLW","BELAWAN",63404582,2.742e+08
2002,"March","IDBMU","BIMA",21499752,4527433
2002,"March","IDBND","BANDUNG(PTT/GD BAGE)",,
2002,"March","IDBOA","BENOA/LOLOAN",8686,29652
2002,"March","IDBPD","BELAKANG PADANG",,
2002,"March","IDBPN","SEPINGGAN (U)",4942040,634205
2002,"March","IDBPP","BALIKPAPAN",87873724,3.958e+08
2002,"March","IDBTG","BONTANG",70998669,4886080
2002,"March","IDBTH","HANG NADIM (U)",,
2002,"March","IDBTJ","BLANG BINTANG (U)",,
2002,"March","IDBTN","BINTUHAN",,
2002,"March","IDBUN","BUATAN",4326,300
2002,"March","IDBUW","BAU-BAU",,
2002,"March","IDBYQ","BUNYU",,
2002,"March","IDCBN","CIREBON/PENGGUNG (U)",,
2002,"March","IDCGD","CIGADING",17796362,1.502e+08
2002,"March","IDCGK","SUKARNO HATTA (U)",82896102,11878132
2002,"March","IDCXP","CILACAP",2.396e+08,1.309e+09
2002,"March","IDDAS","SINGKEP - DABO",272,600
2002,"March","IDDJB","PALMERAH/ SLT TAHA",,
2002,"March","IDDJJ","JAYAPURA / SENTANI",54889,315
2002,"March","IDDJM","JAMBI",3474076,3779643
2002,"March","IDDPS","NGURAH RAI (U)",1409885,276132
2002,"March","IDDUM","DUMAI",27260305,1.053e+08
2002,"March","IDENT","ENTIKONG",,
2002,"March","IDGLX","GALELA , MALUKU",,
2002,"March","IDGOR","GORONTALO",,
2002,"March","IDGRE","GRESIK",9073112,24794435
2002,"March","IDHLP","HLM. PERDANA KUSUMA",1446029,38972
2002,"March","IDJKT","JAKARTA / PASAR IKAN",,
2002,"March","IDJOG","ADI SUCIPTO (U)",,
2002,"March","IDJUA","JUATA TARAKAN",,
2002,"March","IDJYP","JAYAPURA",,
2002,"March","IDKBH","KALABAHI",,
2002,"March","IDKDR","KENDARI",21175,685
2002,"March","IDKEN","KUALA ENOK",102132,137000
2002,"March","IDKID","PULAU KIJANG",,
2002,"March","IDKLB","KALIBARU",4267095,11698707
2002,"March","IDKLG","KALIANGET",,
2002,"March","IDKLS","KUALA LANGSA",68067,300000
2002,"March","IDKOE","KUPANG / EL-TARI (U)",,
2002,"March","IDKRI","KRUI",,
2002,"March","IDKRU","KRUENG R. MALAHAYATI",,
2002,"March","IDKTA","KOTA AGUNG",1.021e+08,5.289e+08
2002,"March","IDKTB","KOTABARU",109340,7700000
2002,"March","IDKTG","KETAPANG K. BARAT",,
2002,"March","IDKTJ","KUALA TANJUNG",8918133,45517062
2002,"March","IDKTK","KUALA TUNGKAL",276604,206762
2002,"March","IDLAB","LABUHA MALUKU",,
2002,"March","IDLBI","LABUHAN BILIK",,
2002,"March","IDLEM","LEMBAR",665000,3500000
2002,"March","IDLHJ","LABUHAN HAJI ACEH",1640,252
2002,"March","IDLHK","LHOK NGA",,
2002,"March","IDLIN","LINGKAS TARAKAN",,
2002,"March","IDLSW","LHOK SEUMAWE",226700,20983
2002,"March","IDLUW","LUWUK",,
2002,"March","IDMAL","MANGOLE",,
2002,"March","IDMDC","SAM RATULANGI (U)",177811,183778
2002,"March","IDMES","MEDAN / POLONIA (U)",588393,23731
2002,"March","IDMLG","ABDULRACHMAN SALEH",,
2002,"March","IDMLI","MALILI, SULAWESI",5501,4640
2002,"March","IDMND","MANADO",19368,2879
2002,"March","IDMOF","MAUMERE",,
2002,"March","IDMRI","MUSI RIVER",,
2002,"March","IDMRK","MERAK",52072102,1.782e+08
2002,"March","IDMSA","MUARA SABAK",,
2002,"March","IDMUD","MUARA DJAWA",,
2002,"March","IDMUO","MUNTOK",,
2002,"March","IDNAM","NAMLEA",,
2002,"March","IDNNX","NUNUKAN",,
2002,"March","IDNTI","BINTUNI, IRIAN JAYA",,
2002,"March","IDPAD","PADANG (PTT)",,
2002,"March","IDPAK","PEKAN BARU",2166989,1638071
2002,"March","IDPAL","PALIMANAN",,
2002,"March","IDPAS","PASIR PANJANG",487773,379014
2002,"March","IDPAT","PANTOLOAN",6663,11841
2002,"March","IDPAZ","PASURUAN",507,22134
2002,"March","IDPBL","PULAU BULUH",751585,1871731
2002,"March","IDPDB","PADANG BAAI",,
2002,"March","IDPDG","PADANG / TABING (U)",2566,1
2002,"March","IDPEK","PEKANBARU (RUMBAI)",5223108,1515652
2002,"March","IDPEN","PEMANUKAN",,
2002,"March","IDPEU","PENUBA",,
2002,"March","IDPGE","PULAU GEBE",,
2002,"March","IDPGK","PANGKAL PINANG (U)",,
2002,"March","IDPGX","PANGKAL BALAM",2433300,7362593
2002,"March","IDPIN","PINRANG",,
2002,"March","IDPJG","PANJANG",58649159,2.276e+08
2002,"March","IDPKU","SIMPANG TIGA (U)",24841,186
2002,"March","IDPLA","PALEMBANG - PLAJU",1592701,4099698
2002,"March","IDPLM","SM.BADARUDDIN (U)",75441,9853
2002,"March","IDPLS","PALEMBANG-KERTAPATI",,
2002,"March","IDPMG","MENENG",,
2002,"March","IDPNK","SUPADIO (U)",,
2002,"March","IDPNN","PAMANUKAN, JAVA",,
2002,"March","IDPON","PONTIANAK",3765092,15510272
2002,"March","IDPPS","PULANG PISAU",85863,75344
2002,"March","IDPRN","PANARUKAN",72087704,3.684e+08
2002,"March","IDPRO","PROBOLINGGO",26030,20883
2002,"March","IDPSB","JKT./ POS PASAR BARU",,
2002,"March","IDPSS","PULAU SAMBU",,
2002,"March","IDPSU","PANGKALAN SUSU",191895,399782
2002,"March","IDPTE","PULAU TELLO",,
2002,"March","IDPUM","POMALA",,
2002,"March","IDPWG","PERAWANG, SUMATRA",7216157,29931238
2002,"March","IDRAN","RANAI",,
2002,"March","IDREM","REMBANG",,
2002,"March","IDRGA","RENGAT",,
2002,"March","IDRGT","RENGAT/ JAPURA (U)",,
2002,"March","IDSAM","SAMPANG",,
2002,"March","IDSBG","ACEH - SABANG",,
2002,"March","IDSEB","SEBANGAN BAY",,
2002,"March","IDSEG","SEGAMA, BORNEO",,
2002,"March","IDSEM","SEMBAKUNG",93687,78310
2002,"March","IDSEQ","SUNGAI PAKNING",250205,24532
2002,"March","IDSIA","SIAK YECHIL, RIAU",,
2002,"March","IDSIN","SINABANG",,
2002,"March","IDSLG","SIBOLGA",,
2002,"March","IDSMQ","SAMPIT",101756,150000
2002,"March","IDSMR","SEMARANG (PTT)",4476090,21618974
2002,"March","IDSOC","JEBRES/ADI SUMARMO",363473,628524
2002,"March","IDSOQ","SORONG / JEFMAN (U)",,
2002,"March","IDSOR","SORONG",646118,2931703
2002,"March","IDSPA","SELAT PANJANG",44705,76029
2002,"March","IDSPT","SAPAT",,
2002,"March","IDSRD","SAMARINDA",13893154,18808132
2002,"March","IDSRG","ACHMAD YANI (U)",3572,146
2002,"March","IDSRI","TEMINDUNG (U)",3725923,196962
2002,"March","IDSSI","SIAK SRI INDRAPURA",437922,401832
2002,"March","IDSST","SUNDA STRAIT (PENJ)",,
2002,"March","IDSUB","SURABAYA /JUANDA (U)",4518709,459625
2002,"March","IDSUG","SUNGAI GERONG",,
2002,"March","IDSUN","SUNGSANG",226,22
2002,"March","IDSUP","SUMENEP, MADURA",,
2002,"March","IDSUQ","SUNGAI GUNTUNG",,
2002,"March","IDSUR","SURABAYA (PTT)",3796803,20297346
2002,"March","IDTAN","TANJUNG UBAN",,
2002,"March","IDTBK","TG BALAI KARIMUN",794891,2624173
2002,"March","IDTBT","TANJUNG BATU, RIAU",,
2002,"March","IDTBY","PADANG/TL.BAYUR",1960789,17848035
2002,"March","IDTEM","TEMBILAHAN",3613,211641
2002,"March","IDTEN","TENAU",2745199,11138124
2002,"March","IDTER","TEREMPA",12250,70000
2002,"March","IDTES","TANJUNG EMAS",66249272,95139073
2002,"March","IDTGK","TANJUNG KEDABU",,
2002,"March","IDTGR","PASIR/TANAH GROGOT",352335,102347
2002,"March","IDTIM","AMAMAPARE",32457201,28539966
2002,"March","IDTJA","TANJUNG ARU",,
2002,"March","IDTJB","TANJUNG BALAI ASAHAN",301291,988767
2002,"March","IDTJS","TANJUNG SELOR",,
2002,"March","IDTLN","TANJUNG LENENG",,
2002,"March","IDTMK","TAMAKO",,
2002,"March","IDTNJ","KIJANG (U)",931534,1491278
2002,"March","IDTOL","TOBOALI",30800,1400000
2002,"March","IDTPD","TANJUNG PANDAN",,
2002,"March","IDTPE","TANJUNG PERAK",2.142e+08,5.195e+08
2002,"March","IDTPK","TAPAKTUAN",,
2002,"March","IDTPN","TANJUNG PINANG",201097,2543793
2002,"March","IDTPP","TANJUNG PRIOK",9.508e+08,1.382e+09
2002,"March","IDTPR","TANJUNG PURA",,
2002,"March","IDTRD","TANJUNG REDEP",,
2002,"March","IDTRK","TARAKAN (U)",,
2002,"March","IDTSG","TANJUNG SANGATA",4861454,6328906
2002,"March","IDTSM","TANJUNG SAMAK",,
2002,"March","IDTTE","TERNATE",187573,25400
2002,"March","IDTUB","TUBAN",251678,257227
2002,"March","IDUJU","UJUNGPANDANG",7736102,48205764
2002,"March","IDUNA","UDANG NATUNA",27481193,8146547
2002,"March","IDUPG","HASANUDDIN (U)",355888,46549
2002,"March","IDWGP","WAINGAPU",,
2003,"March","112","BAKONGAN",,
2003,"March","144","BELAWAN",,
2003,"March","167","MEDAN (PTT)",,
2003,"March","249","PULAU SAMBU",,
2003,"March","293","JAMBI",,
2003,"March","431","TANJUNG PRIOK",,
2003,"March","434","SUKARNO HATTA (U)",,
